mph,alpha,beta,seq,baro,oat,dp0,dpA,dpB
73,0,30,33796,101214.117188,15.8125,471.560669,115.319824,-794.595337
73,0,30,33797,101218.546875,15.8125,615.298462,86.022949,-869.668579
73,0,30,33798,101215.6875,15.8125,595.15686,8.203125,-1063.760376
73,0,30,33799,101213.953125,15.8125,562.197876,120.812988,-977.700806
73,0,30,33800,101204.234375,15.8125,666.567993,39.331055,-1019.815063
73,0,30,33801,101204.5,15.8125,519.168091,5.456543,-837.625122
73,0,30,33802,101195.398438,15.875,532.901001,36.584473,-803.75061
73,0,30,33803,101194.75,15.875,462.405396,85.107422,-811.074829
73,0,30,33804,101182.84375,15.875,530.154419,62.219238,-908.120728
73,0,30,33805,101184.109375,15.875,519.168091,152.856445,-773.538208
73,0,30,33806,101187.28125,15.875,527.407837,-18.347168,-763.467407
73,0,30,33807,101194.5,15.875,468.814087,81.445312,-704.873657
73,0,30,33808,101196.070312,15.875,513.674927,87.854004,-689.309692
73,0,30,33809,101207.15625,15.875,425.784302,-25.671387,-726.846313
73,0,30,33810,101216.515625,15.875,475.222778,39.331055,-773.538208
73,0,30,33811,101210.867188,15.875,516.421509,117.150879,-751.565552
73,0,40,34048,101111.226562,15.75,291.201782,144.616699,-945.657349
73,0,40,34049,101116.59375,15.75,302.18811,238.000488,-1072.915649
73,0,40,34050,101101.320312,15.75,302.18811,218.774414,-981.362915
73,0,40,34051,101098.640625,15.75,349.795532,171.166992,-1093.057251
73,0,40,34052,101092.203125,15.75,373.599243,114.404297,-1192.849731
73,0,40,34053,101084.898438,15.75,347.04895,120.812988,-1192.849731
73,0,40,34054,101079.1875,15.75,505.435181,197.717285,-1015.237427
73,0,40,34055,101097.929688,15.75,337.893677,80.529785,-811.074829
73,0,40,34056,101110.789062,15.75,355.288696,158.349609,-981.362915
73,0,40,34057,101107.671875,15.75,335.147095,191.308594,-992.349243
73,0,40,34058,101102.289062,15.75,352.542114,292.016602,-1061.013794
73,0,40,34059,101097.875,15.75,277.468872,202.294922,-989.602661
73,0,40,34060,101102.539062,15.75,442.263794,136.376953,-953.897095
73,0,40,34061,101114.734375,15.75,288.4552,102.502441,-949.319458
73,0,40,34062,101120.453125,15.75,381.838989,272.790527,-1010.65979
73,0,40,34063,101118.117188,15.75,291.201782,120.812988,-943.826294
73,0,40,34064,101122.703125,15.75,340.640259,93.347168,-913.613892
73,0,40,34065,101121.210938,15.75,439.517212,-22.009277,-895.303345
73,0,40,34066,101130.265625,15.75,299.441528,134.545898,-794.595337
73,0,40,34067,101125.039062,15.75,376.345825,213.28125,-916.360474
73,0,40,34068,101126.515625,15.75,376.345825,175.744629,-977.700806
73,0,40,34069,101116.867188,15.75,335.147095,160.180664,-1019.815063
73,0,40,34070,101099.242188,15.75,248.171997,270.959473,-1051.858521
73,0,40,34071,101084.726562,15.75,360.78186,173.913574,-1002.420044
73,0,40,34072,101092.804688,15.75,340.640259,141.870117,-853.189087
73,0,40,34073,101104.84375,15.75,379.092407,59.472656,-921.853638
73,0,40,34074,101115.546875,15.75,299.441528,225.183105,-797.341919
73,0,40,34075,101119.132812,15.75,299.441528,165.673828,-969.46106
73,0,40,34076,101115.5,15.6875,340.640259,146.447754,-1102.212524
73,0,40,34077,101100.429688,15.6875,277.468872,165.673828,-1043.618774
73,0,40,34078,101088.9375,15.6875,347.04895,134.545898,-1086.64856
73,0,40,34079,101081.460938,15.6875,434.024048,178.491211,-1288.980103
73,0,40,34080,101070.921875,15.6875,349.795532,227.929688,-1191.934204
73,0,40,34081,101061.476562,15.625,425.784302,247.155762,-1185.525513
73,0,40,34082,101068.492188,15.625,381.838989,189.477539,-969.46106
73,0,40,34083,101080.171875,15.625,347.04895,109.82666,-898.049927
73,0,40,34084,101097.921875,15.625,384.585571,188.562012,-731.42395
73,0,40,34085,101114.375,15.6875,395.571899,333.215332,-941.079712
73,0,40,34086,101116.117188,15.6875,256.411743,154.6875,-748.81897
73,0,40,34087,101110.359375,15.6875,344.302368,128.137207,-1102.212524
73,0,40,34088,101100.125,15.6875,329.653931,75.036621,-927.346802
73,0,40,34089,101100.960938,15.6875,326.907349,238.000488,-966.714478
73,0,40,34090,101100.539062,15.625,296.694946,186.730957,-1002.420044
73,0,40,34091,101092.492188,15.625,344.302368,144.616699,-1001.504517
73,0,40,34092,101098.828125,15.625,425.784302,45.739746,-1104.959106
73,0,40,34093,101100.164062,15.625,451.419067,81.445312,-935.586548
73,0,40,34094,101109.96875,15.625,373.599243,186.730957,-911.782837
73,0,40,34095,101112.328125,15.625,439.517212,230.67627,-1007.913208
73,0,40,34096,101112.148438,15.625,414.797974,137.29248,-1087.564087
73,0,40,34097,101106.34375,15.625,412.051392,108.911133,-1189.187622
73,0,40,34098,101098.328125,15.625,355.288696,251.733398,-1154.397583
73,0,40,34099,101091.835938,15.625,310.427856,131.799316,-1007.913208
73,0,40,34100,101087.890625,15.625,321.414185,152.856445,-994.180298
73,0,40,34101,101087.046875,15.625,344.302368,131.799316,-988.687134
73,0,40,34102,101082.023438,15.625,307.681274,119.897461,-984.109497
73,0,40,34103,101080.671875,15.625,250.918579,108.911133,-969.46106
73,0,40,34104,101087.070312,15.625,250.918579,137.29248,-855.935669
73,0,40,34105,101091.75,15.625,291.201782,178.491211,-819.314575
73,0,40,34106,101098.40625,15.625,324.160767,186.730957,-876.992798
73,0,40,34107,101096.9375,15.625,392.825317,220.605469,-1214.822388
73,0,40,34108,101084.742188,15.625,412.051392,66.796875,-1267.007446
73,0,40,34109,101077.039062,15.625,524.661255,134.545898,-1172.70813
73,0,40,34110,101080.460938,15.625,395.571899,59.472656,-1272.50061
73,0,40,34111,101079.226562,15.625,390.078735,97.009277,-1345.742798
73,0,40,34112,101064.875,15.625,468.814087,94.262695,-1310.037231
73,0,40,34113,101053.601562,15.625,406.558228,72.290039,-1213.90686
73,0,40,34114,101061.984375,15.625,439.517212,51.23291,-1273.416138
73,0,40,34115,101060.453125,15.625,352.542114,109.82666,-1147.988892
73,0,40,34116,101062.96875,15.625,326.907349,209.619141,-974.954224
73,0,40,34117,101069.390625,15.625,445.010376,199.54834,-1141.5802
73,0,40,34118,101070.921875,15.625,373.599243,176.660156,-1137.002563
73,0,40,34119,101071.523438,15.625,508.181763,87.854004,-1235.879517
73,0,40,34120,101070.570312,15.625,291.201782,146.447754,-1180.032349
73,0,40,34121,101071.640625,15.625,211.550903,88.769531,-1235.879517
73,0,40,34122,101061.648438,15.5625,326.907349,155.603027,-1207.498169
73,0,40,34123,101054.070312,15.5625,349.795532,33.837891,-1306.375122
73,0,40,34124,101050.84375,15.5625,390.078735,129.052734,-1202.920532
73,0,40,34125,101053.859375,15.5625,360.78186,93.347168,-1191.934204
73,0,40,34126,101053.445312,15.5625,313.174438,142.785645,-1145.24231
73,0,40,34127,101048.03125,15.5,395.571899,64.96582,-1200.17395
73,0,40,34128,101043.867188,15.5,355.288696,120.812988,-1139.749146
73,0,40,34129,101049.820312,15.5,253.665161,189.477539,-1002.420044
73,0,40,34130,101054.6875,15.5,307.681274,200.463867,-1014.321899
73,0,40,34131,101057.539062,15.5,285.708618,189.477539,-1004.251099
73,0,40,34132,101065.507812,15.5,299.441528,162.927246,-1079.324341
73,0,40,34133,101069.0,15.5,315.921021,162.927246,-1223.062134
73,0,40,34134,101056.414062,15.5,332.400513,163.842773,-1174.539185
73,0,40,34135,101047.164062,15.5,381.838989,72.290039,-1144.326782
73,0,40,34136,101051.679688,15.5,364.44397,56.726074,-1226.724243
73,0,40,34137,101054.570312,15.5,364.44397,67.712402,-1272.50061
73,0,40,34138,101056.070312,15.5,417.544556,4.541016,-1286.233521
73,0,40,34139,101060.351562,15.5,337.893677,91.516113,-1131.509399
73,0,40,34140,101066.453125,15.4375,376.345825,96.09375,-1220.315552
73,0,40,34141,101068.960938,15.4375,384.585571,33.837891,-1207.498169
73,0,40,34142,101073.695312,15.4375,299.441528,45.739746,-1158.059692
73,0,40,34143,101071.34375,15.4375,340.640259,172.998047,-1015.237427
73,0,40,34144,101070.929688,15.4375,358.035278,218.774414,-1076.577759
73,0,40,34145,101079.242188,15.4375,379.092407,67.712402,-1072.915649
73,0,40,34146,101090.117188,15.4375,420.291138,56.726074,-1190.103149
73,0,40,34147,101087.429688,15.4375,358.035278,111.657715,-1084.817505
73,10,-40,40674,101251.296875,16.1875,381.838989,324.060059,1238.790894
73,10,-40,40675,101255.789062,16.1875,379.092407,243.493652,1147.238159
73,10,-40,40676,101258.171875,16.1875,409.30481,213.28125,1266.256714
73,10,-40,40677,101256.390625,16.1875,344.302368,356.103516,1212.240601
73,10,-40,40678,101257.9375,16.1875,332.400513,262.719727,1127.096558
73,10,-40,40679,101257.117188,16.1875,456.912231,282.861328,1187.521362
73,10,-40,40680,101246.0625,16.1875,436.77063,199.54834,1236.044312
73,10,-40,40681,101238.046875,16.1875,445.010376,301.171875,1366.964722
73,10,-40,40682,101230.65625,16.1875,352.542114,405.541992,1252.523804
73,10,-40,40683,101224.804688,16.1875,454.165649,265.466309,1321.188354
73,10,-40,40684,101221.53125,16.1875,358.035278,379.907227,1279.074097
73,10,-40,40685,101214.007812,16.1875,451.419067,261.804199,1339.498901
73,10,-40,40686,101204.75,16.1875,462.405396,246.240234,1386.190796
73,10,-40,40687,101194.726562,16.1875,510.928345,275.537109,1518.026245
73,10,-40,40688,101182.492188,16.1875,536.56311,240.74707,1468.588257
73,10,-40,40689,101182.632812,16.1875,499.942017,302.087402,1481.40564
73,10,-40,40690,101184.398438,16.1875,483.462524,277.368164,1365.133667
73,10,-40,40691,101183.765625,16.1875,434.024048,205.957031,1294.638062
73,10,-40,40692,101182.679688,16.125,376.345825,285.60791,1053.85437
73,10,-40,40693,101204.570312,16.125,321.414185,354.272461,1182.028198
73,10,-40,40694,101216.09375,16.125,392.825317,460.473633,1375.204468
73,10,-40,40695,101219.273438,16.125,401.065063,381.738281,1390.768433
73,10,-40,40696,101203.421875,16.125,488.955688,310.327148,1453.024292
73,10,-40,40697,101200.59375,16.1875,434.024048,417.443848,1395.346069
73,10,-40,40698,101201.78125,16.1875,431.277466,249.902344,1345.907593
73,10,-40,40699,101198.09375,16.1875,428.530884,375.32959,1400.839233
73,10,-40,40700,101201.085938,16.1875,392.825317,369.836426,1302.877808
73,10,-40,40701,101210.34375,16.125,434.024048,431.176758,1460.348511
73,10,-40,40702,101206.664062,16.125,425.784302,339.624023,1436.5448
73,10,-40,40703,101195.78125,16.125,431.277466,324.975586,1400.839233
73,10,-40,40704,101191.3125,16.125,497.195435,230.67627,1418.234253
73,10,-40,40705,101184.40625,16.125,483.462524,324.060059,1447.531128
73,10,-40,40706,101185.851562,16.0625,513.674927,314.904785,1458.517456
73,10,-40,40707,101187.71875,16.0625,562.197876,202.294922,1543.661011
73,10,-40,40708,101174.148438,16.0625,475.222778,240.74707,1433.798218
73,10,-40,40709,101167.15625,16.0625,406.558228,470.544434,1468.588257
73,10,-40,40710,101168.320312,16.0625,477.96936,411.950684,1475.912476
73,10,-40,40711,101177.414062,16.0625,445.010376,409.204102,1447.531128
73,10,-40,40712,101177.164062,16.0625,544.802856,465.05127,1637.960327
73,10,-40,40713,101168.179688,16.0625,562.197876,313.07373,1588.521851
73,10,-40,40714,101163.664062,16.0625,553.042603,235.253906,1609.578979
73,10,-40,40715,101156.648438,16.0,530.154419,310.327148,1526.265991
73,10,-40,40716,101156.71875,16.0,502.688599,233.422852,1464.926147
73,10,-40,40717,101157.859375,16.0,468.814087,225.183105,1452.108765
73,10,-40,40718,101160.273438,16.0,483.462524,298.425293,1417.318726
73,10,-40,40719,101167.507812,16.0,456.912231,335.046387,1354.147339
73,10,-40,40720,101175.015625,16.0,367.190552,288.354492,1297.384644
73,10,-40,40721,101170.96875,16.0,439.517212,212.365723,1354.147339
73,10,-40,40722,101177.90625,16.0,423.03772,418.359375,1334.921265
73,10,-40,40723,101179.773438,16.0,516.421509,215.112305,1442.037964
73,10,-40,40724,101185.726562,16.0,462.405396,246.240234,1354.147339
73,10,-40,40725,101188.484375,16.0,439.517212,236.169434,1332.174683
73,10,-40,40726,101195.710938,16.0,417.544556,304.833984,1388.937378
73,10,-40,40727,101182.648438,16.0,358.035278,403.710938,1112.44812
73,10,-40,40728,101199.515625,16.0,439.517212,309.411621,1161.886597
73,10,-40,40729,101222.679688,15.9375,360.78186,244.40918,1096.884155
73,10,-40,40730,101238.609375,15.9375,364.44397,353.356934,1282.736206
73,10,-40,40731,101236.585938,15.9375,381.838989,282.861328,1247.946167
73,10,-40,40732,101232.703125,15.9375,445.010376,299.34082,1325.765991
73,10,-40,40733,101227.664062,16.0,420.291138,225.183105,1300.131226
73,10,-40,40734,101222.257812,16.0,412.051392,350.610352,1329.428101
73,10,-40,40735,101215.34375,16.0,335.147095,400.964355,1170.126343
73,10,-40,40736,101227.726562,16.0,412.051392,319.482422,1323.019409
73,10,-40,40737,101221.945312,16.0,387.332153,333.215332,1326.681519
73,10,-40,40738,101220.085938,16.0,398.318481,395.471191,1311.117554
73,10,-40,40739,101220.898438,16.0,355.288696,379.907227,1209.494019
73,10,-40,40740,101219.125,16.0,384.585571,267.297363,1247.03064
73,10,-40,40741,101219.960938,16.0,349.795532,332.299805,1247.946167
73,10,-40,40742,101219.609375,16.0,344.302368,324.975586,1210.409546
73,10,-40,40743,101223.179688,16.0,475.222778,306.665039,1411.825562
73,10,-40,40744,101213.109375,16.0,480.715942,342.370605,1442.953491
73,10,-40,40745,101210.171875,16.0,431.277466,351.525879,1430.136108
73,10,-40,40746,101207.585938,16.0,459.658813,280.114746,1403.585815
73,10,-40,40747,101207.054688,15.9375,436.77063,293.847656,1304.708862
73,10,-40,40748,101216.625,15.9375,442.263794,326.806641,1349.569702
73,10,-40,40749,101211.945312,15.9375,486.209106,378.076172,1401.754761
73,10,-40,40750,101220.21875,15.9375,373.599243,425.683594,1241.537476
73,10,-40,40751,101227.359375,15.9375,373.599243,317.651367,1339.498901
73,10,-40,40752,101216.976562,15.9375,406.558228,261.804199,1271.749878
73,10,-40,40753,101215.335938,15.9375,456.912231,274.621582,1393.515015
73,10,-40,40754,101202.023438,15.9375,364.44397,420.19043,1308.370972
73,10,-40,40755,101205.921875,15.9375,329.653931,425.683594,1166.464233
73,10,-40,40756,101206.0,15.9375,439.517212,293.847656,1349.569702
73,10,-40,40757,101203.984375,15.9375,420.291138,302.087402,1398.092651
73,10,-40,40758,101196.601562,15.9375,420.291138,358.850098,1346.82312
73,10,-40,40759,101200.375,15.9375,423.03772,286.523438,1274.49646
73,10,-40,40760,101202.320312,16.0,395.571899,274.621582,1236.044312
73,10,-40,40761,101211.390625,16.0,355.288696,280.114746,1228.720093
73,10,-40,40762,101204.820312,16.0,412.051392,309.411621,1263.510132
73,10,-40,40763,101205.789062,16.0,401.065063,335.961914,1331.259155
73,10,-40,40764,101202.1875,16.0,381.838989,356.103516,1301.046753
73,10,-40,40765,101201.726562,15.9375,436.77063,369.836426,1400.839233
73,10,-40,40766,101200.070312,15.9375,445.010376,280.114746,1388.937378
73,10,-40,40767,101196.210938,15.9375,480.715942,232.507324,1420.980835
73,10,-40,40768,101194.429688,15.9375,431.277466,332.299805,1379.782104
73,10,-40,40769,101192.710938,15.9375,420.291138,298.425293,1341.329956
73,10,-40,40770,101187.984375,15.9375,539.309692,129.052734,1489.645386
73,10,-40,40771,101175.546875,15.9375,471.560669,254.47998,1431.051636
73,10,-40,40772,101175.65625,15.9375,434.024048,384.484863,1417.318726
73,10,-40,40773,101183.570312,15.9375,471.560669,307.580566,1428.305054
73,10,-30,47420,101210.5625,15.625,0.0,202.294922,719.68689
73,10,-30,47421,101185.34375,15.625,34.854126,73.205566,748.068237
73,10,-30,47422,101193.804688,15.625,51.333618,7.287598,660.177612
73,10,-30,47423,101192.132812,15.625,0.0,277.368164,592.428589
73,10,-30,47424,101184.773438,15.625,189.578247,-50.390625,782.858276
73,10,-30,47425,101191.195312,15.625,192.324829,-63.208008,733.4198
73,10,-30,47426,101191.679688,15.625,18.374634,43.908691,637.289429
73,10,-30,47427,101192.984375,15.625,0.0,225.183105,574.118042
73,10,-30,47428,101210.382812,15.625,152.041626,-154.760742,677.572632
73,10,-30,47429,101217.8125,15.625,59.573364,31.091309,799.337769
73,10,-30,47430,101217.492188,15.625,0.0,175.744629,735.250854
73,10,-30,47431,101194.265625,15.625,0.0,209.619141,556.723022
73,10,-30,47432,101168.539062,15.625,0.0,303.918457,551.229858
73,10,-30,47433,101179.476562,15.625,48.587036,-138.28125,548.483276
73,10,-30,47434,101196.03125,15.625,70.559692,-222.509766,596.090698
73,10,-30,47435,101208.789062,15.6875,7.388306,126.306152,557.63855
73,10,-30,47436,101175.75,15.6875,0.0,295.678711,594.259644
73,10,-30,47437,101186.445312,15.6875,0.0,227.929688,650.106812
73,10,-30,47438,101199.109375,15.6875,0.0,-269.20166,654.684448
73,10,-30,47439,101206.25,15.6875,76.052856,-105.322266,495.38269
73,10,-30,47440,101228.742188,15.625,0.0,59.472656,668.417358
73,10,-30,47441,101229.046875,15.625,10.134888,142.785645,751.730347
73,10,-30,47442,101189.664062,15.625,217.959595,-15.600586,753.561401
73,10,-30,47443,101185.789062,15.625,73.306274,-55.883789,597.006226
73,10,-30,47444,101196.773438,15.625,0.0,-281.103516,599.752808
73,10,-30,47445,101199.804688,15.625,0.0,233.422852,614.401245
73,10,-30,47446,101186.390625,15.625,0.0,62.219238,780.111694
73,10,-30,47447,101187.484375,15.625,253.665161,-190.466309,660.177612
73,10,-30,47448,101206.039062,15.625,186.831665,-47.644043,702.29187
73,10,-30,47449,101211.609375,15.6875,0.0,137.29248,730.673218
73,10,-30,47450,101206.679688,15.6875,0.0,162.927246,524.679565
73,10,-30,47451,101190.367188,15.6875,237.185669,-314.0625,575.949097
73,10,-30,47452,101208.609375,15.6875,0.0,251.733398,727.011108
73,10,-30,47453,101199.429688,15.6875,181.338501,-88.842773,673.910522
73,10,-30,47454,101204.507812,15.6875,86.123657,60.388184,814.901733
73,10,-30,47455,101184.375,15.6875,0.0,278.283691,680.319214
73,10,-30,47456,101177.421875,15.6875,0.0,53.979492,736.166382
73,10,-30,47457,101171.742188,15.6875,0.0,189.477539,778.28064
73,10,-30,47458,101160.40625,15.6875,0.0,192.224121,725.180054
73,10,-30,47459,101168.140625,15.6875,168.521118,36.584473,732.504272
73,10,-30,47460,101161.601562,15.6875,0.0,66.796875,721.517944
73,10,-30,47461,101158.898438,15.6875,26.61438,-65.95459,687.643433
73,10,-30,47462,101176.609375,15.6875,26.61438,-12.854004,677.572632
73,10,-30,47463,101185.757812,15.6875,0.0,128.137207,755.392456
73,10,-30,47464,101179.242188,15.6875,0.0,256.311035,626.303101
73,10,-30,47465,101185.296875,15.6875,0.0,112.573242,700.460815
73,10,-30,47466,101179.1875,15.6875,56.826782,-5.529785,650.106812
73,10,-30,47467,101190.203125,15.6875,37.600708,-34.82666,666.586304
